7083523|2708619|1005088|1
7084505|2709025|1009716|1
7084506|2709025|1003667|1
7084507|2709025|1004010|1
7084508|2709025|1006247|1
7084509|2709025|1008975|1
7084510|2709025|1009766|2
7095503|2713205|1000398|1
7095725|2713290|1004780|1
7098967|2714522|1002947|3
7098968|2714522|1001981|1
7098969|2714522|1008671|1
7100247|2715014|1005932|1
7100248|2715014|1007234|1
7100249|2715014|1000420|2
7100250|2715014|1009637|1
7100251|2715014|1004625|1
7100908|2715264|1003450|1
7100909|2715264|1008475|1
7107835|2717889|1006841|4
7109748|2718607|1001453|3
7109749|2718607|1007958|1
7109750|2718607|1000742|1
7111824|2719386|1004401|2
7111825|2719386|1006615|1
7111826|2719386|1003637|1
7111827|2719386|1002072|1
7111828|2719386|1009554|1
7111829|2719386|1000661|1
7111830|2719386|1005714|1
7118690|2721985|1004870|1
7128848|2725813|1000783|1
7129476|2726037|1007082|3
7129477|2726037|1004549|1
7129478|2726037|1007273|1
7159972|2737738|1000654|1
7159973|2737738|1003427|3
7159974|2737738|1003874|3
7165929|2739980|1009835|1
7165930|2739980|1002165|1
7165931|2739980|1007099|1
7165932|2739980|1003727|1
7165933|2739980|1000538|1
7165934|2739980|1008760|1
7178901|2744924|1006987|2
7181867|2746032|1004057|2
7181868|2746032|1007908|2
7181959|2746064|1003052|3
7191612|2749721|1003092|1
7191613|2749721|1008480|1
7191614|2749721|1009841|2
7191615|2749721|1003162|3
7199347|2752666|1006775|2
7210540|2756929|1005512|1
7211507|2757310|1002204|1
7211508|2757310|1007117|1
7226028|2762786|1005682|1
7226029|2762786|1004529|1
7226030|2762786|1008209|1
7228046|2763540|1007722|1
7228047|2763540|1006907|1
7228048|2763540|1002194|2
7228049|2763540|1003785|2
7228050|2763540|1007191|1
7228051|2763540|1004796|1
7228052|2763540|1004588|1
7234215|2765828|1004126|2
7234216|2765828|1007310|1
7234217|2765828|1006296|4
7234218|2765828|1000914|1
7234219|2765828|1008427|1
7234220|2765828|1009981|1
7234221|2765828|1004641|1
7234222|2765828|1006478|1
7248726|2771385|1009212|2
7248727|2771385|1004223|1
7286608|2785790|1002181|1
7300442|2791030|1004005|4
7300443|2791030|1006043|1
7300444|2791030|1009621|3
7300445|2791030|1002256|2
7307149|2793592|1002832|1
7307150|2793592|1005045|1
7307151|2793592|1005531|4
7309571|2794493|1001750|2
7309572|2794493|1008726|3
7309573|2794493|1008984|3
7321729|2799097|1001937|1
7321730|2799097|1006175|1
7321731|2799097|1007804|3
7323574|2799800|1004528|1
7323575|2799800|1002476|2
7323576|2799800|1005143|3
7323577|2799800|1008878|1
7323578|2799800|1004407|1
7323579|2799800|1005858|1
7323580|2799800|1007089|1
7323581|2799800|1000075|1
7323582|2799800|1006883|2
7323583|2799800|1008234|2
7323994|2799970|1004906|1
7323995|2799970|1008439|2
7323996|2799970|1009534|1
7323997|2799971|1006204|1
7333037|2803376|1005643|1
7333038|2803376|1007680|1
7333039|2803376|1004123|4
7333040|2803376|1001477|2
7334430|2803875|1007568|1
7341362|2806527|1004401|1
7344029|2807532|1006229|1
7344030|2807532|1001384|1
7344031|2807532|1003286|1
7344032|2807532|1009877|2
7361734|2814185|1001579|1
7361735|2814185|1000529|2
7377364|2820146|1003094|1
7380467|2821323|1006542|1
7380468|2821323|1009076|1
7380469|2821323|1009774|1
7380470|2821323|1004311|3
7380471|2821323|1000135|1
7380472|2821323|1007274|3
7380473|2821323|1009893|2
7380474|2821323|1009871|1
7380475|2821323|1001666|1
7387233|2823946|1009582|1
7387958|2824202|1000758|1
7387959|2824202|1008327|2
7387960|2824202|1001953|1
7387961|2824202|1006247|1
7389802|2824906|1002045|1
7431510|2840779|1006973|3
7431511|2840779|1006267|1
7431512|2840779|1000550|2
7431513|2840779|1003210|3
7431514|2840779|1009877|1
7431515|2840779|1002642|2
7431516|2840779|1000029|1
7432500|2841126|1006989|1
7440510|2844190|1003231|2
7441610|2844592|1007587|1
7441611|2844592|1006477|1
7442243|2844832|1004927|1
7450080|2847822|1008456|1
7450302|2847917|1008449|1
7450303|2847917|1009255|1
7450304|2847917|1002313|1
7454416|2849477|1006014|1
7454417|2849477|1007199|1
7454418|2849477|1003535|2
7454419|2849477|1004311|2
7459526|2851386|1005516|5
7459527|2851386|1000885|2
7459528|2851386|1004239|1
7459529|2851386|1006521|1
7459530|2851386|1003646|2
7459531|2851386|1006623|1
7459662|2851435|1002489|1
7459663|2851435|1004331|1
7459664|2851435|1003002|2
7459665|2851435|1004528|3
7459666|2851435|1003547|2
7473157|2856647|1004807|1
7474126|2857019|1003183|2
7474127|2857019|1004739|2
7474128|2857019|1008900|1
7474129|2857019|1000673|2
7482033|2859983|1000012|2
7490250|2863083|1001662|1
7490251|2863083|1000618|2
7503269|2867990|1009633|1
7503270|2867990|1008034|1
7504137|2868297|1005456|1
7504138|2868297|1007077|2
7504139|2868297|1009070|1
7507194|2869484|1007169|1
7507195|2869484|1006915|5
7507196|2869484|1007237|3
7507957|2869789|1008778|1
7507958|2869789|1001416|1
7509535|2870368|1002739|1
7509536|2870368|1003060|1
7509991|2870546|1001433|4
7517614|2873488|1002053|1
7528635|2877657|1006100|1
7528636|2877657|1009403|3
7528637|2877657|1008703|1
7540508|2882198|1007817|1
7540509|2882198|1009458|2
7544744|2883865|1000811|1
7547755|2885028|1005442|1
7547782|2885040|1007968|1
7547997|2885115|1008183|2
7553095|2887058|1001391|1
7553096|2887058|1004773|1
7553097|2887058|1008519|1
7562337|2890588|1009837|4
7567880|2892757|1001594|1
7567881|2892757|1005166|2
7567882|2892757|1002984|1
7567883|2892757|1003868|1
7567884|2892757|1007336|4
7567885|2892757|1004988|1
7567886|2892757|1003529|3
7567887|2892757|1002686|3
7590026|2901208|1001052|1
7591360|2901709|1003664|1
7591361|2901709|1008605|1
7598687|2904563|1002803|1
7598688|2904563|1009251|2
7598689|2904563|1002257|1
7598690|2904563|1003701|1
7600754|2905336|1001519|1
7617623|2911802|1005934|1
7617624|2911802|1005381|1
7617625|2911802|1005345|1
7617626|2911802|1009048|1
7618725|2912235|1006476|2
7618726|2912235|1006673|1
7618727|2912235|1004006|1
7621636|2913283|1004014|2
7621637|2913283|1009994|2
7621638|2913283|1001526|4
7621639|2913283|1003673|4
7640242|2920370|1007102|1
7641652|2920906|1002364|3
7641653|2920906|1008658|1
7641654|2920906|1003433|3
7641655|2920906|1001030|3
7641656|2920906|1001520|2
7643685|2921683|1001962|1
7647994|2923311|1004434|2
7656673|2926653|1002925|1
7656674|2926653|1000073|1
7656675|2926653|1002660|1
7656676|2926653|1002001|1
7656677|2926653|1003042|5
7656678|2926653|1006959|2
7656679|2926653|1009757|2
7668409|2931192|1000601|2
7672939|2932899|1006453|1
7672940|2932899|1006809|1
7672941|2932899|1009929|3
7672942|2932899|1007184|2
7672943|2932899|1003139|2
7672944|2932899|1003826|1
7681332|2936237|1000019|4
7681333|2936237|1005513|2
7692493|2940512|1005767|1
7692494|2940512|1000390|1
7695350|2941673|1005048|3
7695351|2941673|1006754|1
7695352|2941673|1007445|1
7695353|2941673|1005572|3
7695354|2941673|1009816|1
7695355|2941673|1001911|1
7695356|2941673|1000417|1
7695357|2941673|1007057|1
7696629|2942152|1002661|1
7701568|2944083|1004992|1
7707202|2946270|1005078|1
7709786|2947254|1001973|1
7709787|2947254|1008522|1
7709788|2947254|1004662|1
7709789|2947254|1007872|1
7712927|2948460|1002939|1
7712928|2948460|1006991|1
7712929|2948460|1005947|1
7716527|2949831|1007713|3
7721269|2951642|1008602|2
7721270|2951642|1004527|3
7721271|2951642|1005675|2
7723365|2952437|1000908|1
7723366|2952437|1008492|1
7723367|2952437|1003124|4
7723368|2952437|1004640|1
7723369|2952437|1009495|1
7723370|2952437|1002629|1
7733586|2956292|1008410|3
7733587|2956292|1001912|3
7735694|2957058|1002219|1
7757839|2965639|1003995|1
7765758|2968591|1007018|5
7765759|2968591|1001552|1
7765760|2968591|1009100|1
7765761|2968591|1006300|1
7765762|2968591|1001416|1
7769448|2969965|1007913|3
7769449|2969965|1002970|2
7769450|2969965|1000563|2
7786004|2976261|1004065|3
7786005|2976261|1008512|2
7786006|2976261|1006109|3
7796941|2980412|1005925|1
7801093|2981990|1002126|1
7801094|2981990|1008891|1
7801095|2981990|1005303|1
7801096|2981990|1006487|2
7801097|2981990|1000109|2
7801098|2981990|1004775|1
7801099|2981990|1001819|2
7801100|2981990|1008175|1
7801213|2982035|1007530|1
7801214|2982035|1001926|1
7801215|2982035|1008103|1
7801216|2982035|1006929|1
7801217|2982035|1004354|1
7801218|2982035|1006439|3
7828340|2992491|1003786|2
7829798|2993061|1004864|1
7833258|2994381|1001469|4
7833259|2994381|1004745|1
7833260|2994381|1003382|2
7834802|2994967|1005197|1
7834803|2994967|1000122|3
7834804|2994967|1005420|2
7838352|2996314|1003057|1
7838353|2996314|1002350|1
7839776|2996833|1007785|1
7839777|2996833|1000376|1
7839778|2996833|1008101|3
7839779|2996833|1009071|1
7854049|3002328|1009376|1
7854050|3002328|1009016|1
7854051|3002328|1004300|1
7854052|3002328|1009804|2
7854053|3002328|1005025|2
7854054|3002328|1004370|1
7854055|3002328|1003560|2
7859935|3004561|1005686|3
7859936|3004561|1004795|3
7859937|3004561|1000461|1
7859938|3004561|1000753|2
7859939|3004561|1005129|1
7883619|3013569|1002701|4
7884082|3013741|1006003|1
7884083|3013741|1004820|2
7884525|3013920|1009574|2
7884526|3013920|1006188|4
7884527|3013920|1003100|1
7902323|3020640|1001278|1
7905264|3021750|1000490|2
7905265|3021750|1006070|2
7905266|3021750|1004438|1
7905267|3021750|1007414|3
7907113|3022470|1009527|3
7907114|3022470|1002514|1
7913300|3024791|1000753|2
7913301|3024791|1005457|1
7913302|3024791|1005616|2
7913303|3024791|1002525|1
7913304|3024791|1001481|3
7913305|3024791|1002112|1
7915539|3025676|1005276|3
7915540|3025676|1009021|2
7915541|3025676|1003580|2
7915542|3025676|1009135|1
7918142|3026674|1001370|1
7924983|3029201|1009421|2
7924984|3029201|1006926|5
7924985|3029201|1001778|2
7924986|3029201|1008218|1
7924987|3029201|1009347|1
7925232|3029304|1000992|1
7932529|3032105|1009707|1
7932530|3032105|1001900|2
7948773|3038297|1009198|1
7948774|3038297|1002762|1
7948775|3038297|1004998|1
7948776|3038297|1008355|1
7962631|3043519|1009107|1
7973470|3047611|1005182|2
7973471|3047611|1004882|3
7990859|3054166|1002154|1
7990860|3054166|1008862|2
7998983|3057277|1001223|1
7998984|3057277|1006387|1
8017086|3064307|1005781|1
8017087|3064307|1000992|1
8020477|3065627|1001164|1
8028127|3068514|1000269|2
8028128|3068514|1000603|1
8028129|3068514|1007116|2
8032893|3070298|1003460|1
8083665|3089536|1009829|1
8083666|3089536|1004355|1
8083667|3089536|1008365|2
8093749|3093350|1003906|1
8093750|3093350|1005448|1
8093751|3093350|1009085|1
8093752|3093350|1000426|3
8093753|3093350|1008967|3
8093754|3093350|1005536|1
8093755|3093350|1003803|2
8093756|3093350|1002092|4
8093757|3093350|1006656|1
8093758|3093350|1009734|3
8104175|3097362|1002502|1
8104176|3097362|1008630|1
8130774|3107551|1002994|6
8130775|3107551|1002061|2
8130776|3107551|1002227|1
8140028|3110981|1007087|1
8140029|3110981|1008256|1
8141045|3111370|1004018|3
8141046|3111370|1008530|2
8141047|3111370|1006347|1
8149474|3114628|1000782|5
8149475|3114628|1002985|1
8149476|3114628|1000080|1
8160219|3118783|1001273|1
8161884|3119432|1007748|1
8161885|3119432|1004124|2
8161886|3119432|1009998|2
8167410|3121531|1004322|2
8171840|3123238|1002203|2
8176666|3125089|1002396|4
8176667|3125089|1002831|4
8190199|3130268|1001493|2
8190200|3130268|1007897|1
8210656|3138015|1008375|2
8211753|3138429|1004034|3
8211754|3138429|1007230|2
8215872|3139976|1005913|1
8215873|3139976|1001505|1
8215874|3139976|1000625|3
8224326|3143250|1006672|1
8224327|3143250|1001493|1
8226574|3144111|1007697|1
8226575|3144111|1006921|2
8230591|3145642|1003962|2
8243754|3150649|1002892|1
8243755|3150649|1007198|2
8243756|3150649|1003263|2
8243757|3150649|1004748|3
8255151|3155024|1000353|3
8255152|3155024|1009233|1
8255153|3155024|1008303|1
8255154|3155024|1007868|1
8255793|3155257|1004638|4
8255794|3155257|1007861|2
8255795|3155257|1006699|2
8255796|3155257|1006581|2
8257393|3155861|1001372|2
8257394|3155861|1008332|2
8257395|3155861|1001533|2
8257396|3155861|1002130|1
8257555|3155923|1006213|1
8257556|3155923|1004078|1
8257557|3155923|1001355|1
8257558|3155923|1000492|2
8257559|3155923|1005365|1
8257560|3155923|1001419|2
8257561|3155923|1004806|1
8257562|3155923|1002704|1
8263791|3158296|1004904|1
8263792|3158296|1004209|1
8263793|3158296|1007156|1
8263794|3158296|1000406|1
8263873|3158328|1002905|2
8263874|3158328|1000836|1
8263875|3158328|1002511|1
8263876|3158328|1000704|2
8266010|3159142|1005197|3
8266011|3159142|1003815|3
8266012|3159142|1007123|1
8266013|3159142|1002404|1
8266014|3159142|1007230|2
8266015|3159142|1008971|2
8272372|3161589|1007800|1
8273569|3162037|1006472|3
8278653|3164036|1000952|1
8278654|3164036|1008062|1
8278655|3164036|1005485|1
8278656|3164036|1005784|1
8278657|3164036|1005045|1
8278658|3164036|1000386|2
8278659|3164036|1009949|1
8303661|3173564|1007356|1
8303662|3173564|1000411|2
8305594|3174280|1002037|3
8305595|3174280|1009118|1
8306888|3174738|1004211|1
8308763|3175449|1000366|2
8309239|3175648|1005901|2
8309240|3175648|1006946|1
8309241|3175648|1001849|2
8310509|3176133|1008719|2
8310510|3176133|1005055|1
8310511|3176133|1004532|2
8310512|3176133|1008417|1
8312952|3177038|1004190|2
8313739|3177327|1009247|2
8313740|3177327|1007483|1
8313741|3177327|1006470|2
8323065|3180899|1006281|3
8331726|3184212|1006146|1
8340804|3187675|1007596|1
8340805|3187675|1009557|2
8340806|3187675|1005148|1
8343222|3188561|1000204|4
8343223|3188561|1002138|4
8346314|3189749|1006883|1
8359170|3194622|1000809|2
8359171|3194622|1006704|1
8359172|3194622|1006584|1
8374035|3200390|1005989|2
8374036|3200390|1003833|3
8374037|3200390|1004543|3
8382840|3203739|1007870|4
8409529|3213905|1007210|1
8409585|3213931|1004004|1
8413336|3215373|1007928|2
8413337|3215373|1008383|2
8413338|3215373|1008117|1
8424285|3219575|1002847|2
8424286|3219575|1001428|4
8424287|3219575|1009481|2
8425041|3219873|1009159|1
8425042|3219873|1002111|3
8425043|3219873|1003728|1
8425655|3220108|1007947|1
8441924|3226272|1005888|2
8441925|3226272|1006815|1
8449324|3229069|1000598|3
8449325|3229069|1004332|6
8449326|3229069|1009406|2
8449327|3229069|1000955|1
8449328|3229069|1009463|1
8449329|3229069|1003139|3
8449330|3229069|1005557|2
8449331|3229069|1002409|1
8455973|3231617|1006071|1
8462085|3233986|1003744|4
8463499|3234512|1001866|2
8463500|3234512|1006214|1
8463501|3234512|1009444|1
8463502|3234512|1006085|1
8471439|3237622|1007011|2
8471440|3237622|1007737|3
8471441|3237622|1006162|2
8471442|3237622|1002857|1
8471443|3237622|1003855|1
8471444|3237622|1009905|1
8471445|3237622|1009938|1
8478353|3240203|1002399|1
8478354|3240203|1000061|1
8478355|3240203|1004924|1
8478356|3240203|1005979|1
8478357|3240203|1008782|1
8489453|3244464|1006681|2
8499416|3248329|1003874|2
8499417|3248329|1002119|1
8514795|3254148|1008061|2
8516434|3254774|1004582|2
8516435|3254774|1005446|4
8516436|3254774|1001092|1
8524860|3258010|1001721|1
8524861|3258010|1003822|1
8525894|3258413|1009541|3
8525895|3258413|1006593|1
8525896|3258413|1003818|1
8525897|3258413|1003238|1
8530457|3260175|1009448|2
8530458|3260175|1008109|1
8542902|3264937|1004109|1
8542903|3264937|1006249|1
8556360|3270086|1009923|1
8556361|3270086|1007932|1
8556362|3270086|1001993|1
8556363|3270086|1008392|1
8556364|3270086|1000502|1
8556365|3270086|1000769|1
8556366|3270086|1003853|2
8556367|3270086|1000588|1
8556405|3270105|1002942|1
8556406|3270105|1005260|2
8556407|3270105|1002481|1
8556408|3270105|1003434|2
8556554|3270165|1001328|1
8556555|3270165|1000023|1
8556556|3270165|1004875|1
8556557|3270165|1001179|1
8556558|3270165|1001934|4
8558105|3270763|1008548|1
8564415|3273196|1004634|3
8564416|3273196|1000482|2
8564417|3273196|1003763|1
8566372|3273953|1004927|1
8578760|3278736|1006452|3
8583255|3280457|1009382|1
8583256|3280457|1006876|1
8583257|3280457|1000067|1
8583258|3280457|1002940|1
8587272|3281892|1000818|2
8587273|3281892|1006274|1
8587274|3281892|1005776|3
8587275|3281892|1009319|3
8588145|3282199|1007191|1
8589084|3282558|1009544|1
8589085|3282558|1009933|1
8589086|3282558|1005434|2
8589087|3282558|1004944|1
8603766|3288168|1008601|1
8611304|3291032|1009945|1
8611305|3291032|1005784|1
8611306|3291032|1007764|1
8611307|3291032|1008035|1
8611308|3291032|1005076|1
8613254|3291764|1002961|1
8613255|3291764|1004108|2
8613256|3291764|1008387|1
8613257|3291764|1006705|1
8619043|3293944|1008885|1
8622237|3295172|1008590|2
8622238|3295172|1001002|1
8622239|3295172|1000262|1
8622240|3295172|1003820|1
8622241|3295172|1000864|1
8622242|3295172|1004167|2
8627114|3297117|1008241|1
8627115|3297117|1000909|1
8633334|3299486|1001763|1
8634551|3299914|1004257|2
8638415|3301366|1006593|1
8642015|3302726|1001107|1
8643028|3303100|1008037|2
8643029|3303100|1005566|1
8643030|3303100|1003351|3
8646908|3304561|1004322|3
8664242|3311234|1009037|1
8681270|3317774|1006398|1
8681271|3317774|1004838|1
8681272|3317774|1000576|2
8688821|3320711|1007397|1
8688822|3320711|1004301|1
8690203|3321247|1002069|3
8690204|3321247|1006673|2
8690217|3321253|1001513|6
8690218|3321253|1005431|1
8690910|3321511|1007049|1
8690911|3321511|1002123|1
8690912|3321511|1006530|2
8696430|3323598|1009227|2
8696431|3323598|1001356|1
8696432|3323598|1005099|2
8696433|3323598|1002762|1
8696434|3323598|1008264|2
8696435|3323598|1002087|1
8696436|3323598|1004965|1
8696437|3323598|1004909|3
8696438|3323598|1002963|1
8696439|3323598|1002990|3
8720059|3332599|1008715|6
8736386|3338860|1000072|1
8736387|3338860|1005156|1
8750734|3344363|1000236|2
8751442|3344631|1000429|1
8751443|3344631|1002329|2
8751444|3344631|1009309|1
8752695|3345111|1004285|2
8752696|3345111|1007329|1
8752697|3345111|1009779|1
8752698|3345111|1004324|1
8752699|3345111|1001927|1
8752700|3345111|1002446|1
8752701|3345111|1001534|1
8752702|3345111|1007956|1
8752703|3345111|1006326|1
8757602|3346977|1008400|2
8757603|3346977|1001821|1
8757604|3346977|1005302|2
8767499|3350678|1004345|1
8780452|3355510|1001411|2
8780453|3355510|1007252|1
8780454|3355510|1002765|1
8781294|3355807|1002025|2
8781295|3355807|1002494|1
8781296|3355807|1003561|2
8782161|3356137|1003193|3
8791543|3359760|1003142|3
8800677|3363254|1006613|3
8800678|3363254|1009894|2
8800679|3363254|1007581|1
8800680|3363254|1003244|2
8810236|3366925|1005852|1
8810237|3366925|1008347|2
8820289|3370771|1003934|1
8820290|3370771|1006874|3
8823423|3371975|1008770|2
8823424|3371975|1001219|1
8823425|3371975|1008838|3
8825484|3372738|1000045|1
8838290|3377631|1000728|1
8838291|3377631|1002726|2
8840476|3378507|1005504|1
8842832|3379443|1001749|1
8843127|3379546|1006101|1
8843128|3379546|1009303|2
8843129|3379546|1009960|1
8843130|3379546|1009730|1
8862368|3387040|1009455|1
8877439|3392632|1002402|1
8885636|3395701|1003361|1
8887590|3396464|1007920|2
8887591|3396464|1002249|2
8900789|3401440|1008732|1
8900790|3401440|1006422|1
8900791|3401440|1006201|1
8900792|3401440|1009094|1
8900793|3401440|1005994|1
8900794|3401440|1009757|3
8900795|3401440|1007490|1
8901275|3401609|1006700|2
8901276|3401609|1002159|2
8901277|3401609|1009923|2
8901278|3401609|1005571|3
8901279|3401609|1009818|1
8901280|3401609|1003220|1
8901281|3401609|1009972|2
8901282|3401609|1003577|1
8901283|3401609|1003112|2
8901284|3401609|1001117|1
8901784|3401814|1008410|1
8901785|3401814|1007819|1
8902900|3402223|1001008|2
8902901|3402223|1004715|1
8902902|3402223|1005307|1
8902903|3402223|1006885|1
8902904|3402223|1007907|2
8910461|3405140|1000480|2
8940266|3416508|1006140|1
8949272|3419943|1006516|2
8949273|3419943|1007424|1
8949274|3419943|1009051|1
8949275|3419943|1008149|2
8957714|3423176|1005305|1
8960929|3424430|1005633|1
8960930|3424430|1005036|3
8967755|3426988|1001695|1
8976990|3430524|1003250|1
8976991|3430524|1009140|1
8976992|3430524|1003704|4
8977635|3430742|1009992|1
8979266|3431363|1004808|2
8990531|3435674|1006281|1
8990532|3435674|1000096|2
8990533|3435674|1002758|2
8996976|3438068|1002414|1
8996977|3438068|1006441|2
8996978|3438068|1009005|3
9001314|3439690|1009795|1
9001315|3439690|1008943|2
9001316|3439690|1009936|1
9001317|3439690|1000659|2
9001318|3439690|1008597|1
9001319|3439690|1000581|1
9010660|3443218|1007459|1
9013124|3444136|1001894|2
9013125|3444136|1001124|2
9020797|3446981|1003860|1
9020798|3446981|1002194|1
9020799|3446981|1000688|1
9020800|3446981|1000552|1
9034488|3452221|1001981|1
9034489|3452221|1009840|1
9044441|3455986|1002145|1
9044442|3455986|1002488|3
9044443|3455986|1005907|1
9044444|3455986|1008946|1
9044445|3455986|1007848|1
9044446|3455986|1009886|1
9044447|3455986|1008543|3
9045244|3456302|1003445|2
9045245|3456302|1003890|1
9061808|3462637|1004518|1
9061809|3462637|1007236|1
9061810|3462637|1005835|3
9061811|3462637|1006938|1
9073152|3466943|1004965|1
9073153|3466943|1008257|1
9073154|3466943|1009997|1
9084086|3471161|1002111|1
9084087|3471161|1005293|1
9091154|3473895|1000192|1
9091155|3473895|1007661|2
9091156|3473895|1004265|1
9098984|3476881|1009219|3
9098985|3476881|1005394|1
9098986|3476881|1005000|1
9098987|3476881|1003908|1
9098988|3476881|1005786|1
9100180|3477346|1001448|3
9100181|3477346|1000083|1
9101476|3477805|1005947|1
9101477|3477805|1008111|3
9101478|3477805|1000766|1
9101479|3477805|1000680|2
9114725|3482777|1002020|1
9114726|3482777|1004081|1
9114727|3482777|1005140|1
9122391|3485616|1005944|3
9123555|3486087|1009449|2
9123556|3486087|1004365|1
9124247|3486360|1002579|1
9127431|3487589|1006488|1
9127988|3487819|1009626|1
9127989|3487819|1002773|1
9127990|3487819|1004226|1
9127991|3487819|1008449|1
9127992|3487819|1001995|1
9129816|3488508|1000595|2
9129817|3488508|1009602|2
9129818|3488508|1007973|1
9135623|3490749|1001597|3
9135624|3490749|1008027|4
9135625|3490749|1000756|2
9135626|3490749|1000490|2
9135627|3490749|1007684|3
9135628|3490749|1009851|1
9144608|3494161|1004241|1
9149026|3495885|1003061|1
9149027|3495885|1005142|2
9149028|3495885|1007387|5
9149029|3495885|1007852|2
9149030|3495885|1005670|2
9150549|3496461|1000855|1
9157943|3499253|1006833|1
9180012|3507558|1008078|1
9180013|3507558|1006566|2
9180026|3507564|1007907|1
9182478|3508472|1002700|1
9183889|3508985|1004259|3
9183890|3508985|1000248|1
9183891|3508985|1001644|1
9183892|3508985|1002337|4
9183893|3508985|1009123|1
9183894|3508985|1000882|1
9186690|3510086|1006234|1
9186691|3510086|1002736|1
9206329|3517524|1003465|1
9206330|3517524|1009069|1
9206331|3517524|1006238|1
9206332|3517524|1007303|1
9220038|3522713|1009752|1
9223823|3524149|1009644|1
9223957|3524194|1005056|2
9223958|3524194|1006314|1
9224527|3524416|1003794|1
9224528|3524416|1007223|1
9224529|3524416|1000916|1
9226699|3525246|1004215|1
9226700|3525246|1008442|1
9226701|3525246|1001511|2
9226702|3525246|1008263|3
9226703|3525246|1007607|1
9228338|3525869|1004739|3
9228339|3525869|1001777|1
9228340|3525869|1001675|1
9228341|3525869|1002261|1
9228342|3525869|1004909|1
9230803|3526850|1000538|1
9240614|3530615|1006250|1
9240615|3530615|1008433|1
9240616|3530615|1006036|1
9247997|3533419|1003831|1
9250391|3534298|1001231|1
9250392|3534298|1004430|1
9255854|3536431|1000481|1
9255855|3536431|1009683|1
9255856|3536431|1000871|1
9271775|3542514|1004031|1
9271776|3542514|1003132|2
9271777|3542514|1003371|2
9271778|3542514|1001410|1
9271779|3542514|1008314|1
9277441|3544701|1000884|1
9277442|3544701|1006862|2
9283567|3546992|1000479|2
9283568|3546992|1002120|2
9283569|3546992|1003573|1
9288664|3548928|1001371|1
9288665|3548928|1002035|1
9288666|3548928|1009978|4
9288667|3548928|1004562|1
9288668|3548928|1002506|1
9298237|3552530|1007600|1
9298238|3552530|1008955|3
9306955|3555898|1004776|1
9318721|3560451|1000213|1
9319418|3560739|1006994|2
9322085|3561745|1004293|1
9322086|3561745|1009214|2
9322087|3561745|1007085|1
9322088|3561745|1003589|1
9322089|3561745|1009080|3
9322090|3561745|1007474|1
9322091|3561745|1001091|1
9322092|3561745|1009919|4
9334219|3566319|1002446|2
9357494|3575202|1006006|1
9360471|3576350|1002139|1
9360472|3576350|1004474|1
9360473|3576350|1003487|1
9360474|3576350|1008468|1
9376298|3582333|1004318|2
9376299|3582333|1008451|1
9376300|3582333|1008138|1
9376301|3582333|1007929|1
9376302|3582333|1000399|4
9376303|3582333|1002960|1
9378908|3583314|1000448|2
9378909|3583314|1008547|1
9394574|3589275|1005472|1
9394575|3589275|1005238|2
9394843|3589369|1009990|1
9394844|3589369|1002403|1
9394845|3589369|1009626|1
9394846|3589369|1008326|1
9394847|3589369|1007634|1
9394848|3589369|1007428|1
9395437|3589583|1004521|2
9396430|3589953|1005279|2
9414309|3596728|1000761|1
9415304|3597105|1006511|1
9415305|3597105|1003618|1
9415306|3597105|1004689|1
9415307|3597105|1000314|1
9415308|3597105|1009305|1
9417493|3597950|1002972|1
9417494|3597950|1000933|1
9417495|3597950|1001851|1
9426565|3601480|1000273|3
9426566|3601480|1002098|2
9427718|3601914|1007071|1
9427719|3601914|1002459|1
9427720|3601914|1005799|2
9427721|3601914|1006267|1
9427722|3601914|1000198|3
9447086|3609320|1003983|1
9447087|3609320|1005111|2
9447088|3609320|1002756|1
9447089|3609320|1003585|2
9449688|3610305|1002515|1
9450809|3610746|1010000|2
9450810|3610746|1009898|1
9450811|3610746|1009172|2
9450812|3610746|1008237|1
9460239|3614359|1009170|1
9460240|3614359|1009863|1
9460932|3614623|1009570|1
9460933|3614623|1000855|1
9460934|3614623|1000184|1
9461053|3614676|1003921|1
9461591|3614879|1009111|3
9461592|3614879|1008193|1
9461593|3614879|1003381|1
9462197|3615109|1001046|1
9462198|3615109|1002312|1
9471675|3618697|1004653|3
9471676|3618697|1008300|1
9471677|3618697|1003413|2
9471678|3618697|1001225|2
9471679|3618697|1003509|2
9472699|3619074|1004372|1
9472700|3619074|1009481|1
9479770|3621795|1008893|3
9479771|3621795|1004535|1
9483481|3623207|1004392|1
9486508|3624387|1000967|4
9486509|3624387|1006549|1
9496325|3628105|1007704|1
9501160|3629962|1001594|1
9501161|3629962|1000882|4
9501512|3630105|1008454|1
9501513|3630105|1006227|1
9501514|3630105|1005637|1
9501515|3630105|1001938|1
9501516|3630105|1003853|2
9503577|3630895|1008864|2
9503578|3630895|1006436|1
9503579|3630895|1003055|1
9506349|3631922|1009197|1
9519484|3636943|1003530|1
9528300|3640331|1009171|2
9528301|3640331|1007187|2
9534255|3642594|1006084|1
9534256|3642594|1001433|1
9534257|3642594|1000686|1
9538419|3644164|1002116|3
9538420|3644164|1000402|1
9538421|3644164|1006994|1
9541854|3645440|1005763|1
9542522|3645701|1007780|1
9542523|3645701|1007062|3
9542524|3645701|1008365|3
9542525|3645701|1003760|2
9542526|3645701|1002305|2
9542527|3645701|1008541|1
